"cases","cumulative_cases","date_report","province"
559,6394,"09-04-2020","Ontario"
407,6801,"10-04-2020","Ontario"
489,7290,"11-04-2020","Ontario"
433,7723,"12-04-2020","Ontario"
494,8217,"13-04-2020","Ontario"
560,8777,"14-04-2020","Ontario"
522,9299,"15-04-2020","Ontario"
519,9818,"16-04-2020","Ontario"
626,10444,"17-04-2020","Ontario"
561,11005,"18-04-2020","Ontario"
531,11536,"19-04-2020","Ontario"
674,12210,"20-04-2020","Ontario"
492,12702,"21-04-2020","Ontario"
712,13414,"22-04-2020","Ontario"
577,13991,"23-04-2020","Ontario"
490,14481,"24-04-2020","Ontario"
428,14909,"25-04-2020","Ontario"
487,15396,"26-04-2020","Ontario"
456,15852,"27-04-2020","Ontario"
458,16310,"28-04-2020","Ontario"
463,16773,"29-04-2020","Ontario"
391,17164,"30-04-2020","Ontario"
552,17716,"01-05-2020","Ontario"
438,18154,"02-05-2020","Ontario"
243,18397,"03-05-2020","Ontario"
548,18945,"04-05-2020","Ontario"
380,19325,"05-05-2020","Ontario"
449,19774,"06-05-2020","Ontario"
481,20255,"07-05-2020","Ontario"
430,20685,"08-05-2020","Ontario"
320,21005,"09-05-2020","Ontario"
315,21320,"10-05-2020","Ontario"
362,21682,"11-05-2020","Ontario"
344,22026,"12-05-2020","Ontario"
357,22383,"13-05-2020","Ontario"
358,22741,"14-05-2020","Ontario"
393,23134,"15-05-2020","Ontario"
373,23507,"16-05-2020","Ontario"
330,23837,"17-05-2020","Ontario"
308,24145,"18-05-2020","Ontario"
502,24647,"19-05-2020","Ontario"
439,25086,"20-05-2020","Ontario"
404,25490,"21-05-2020","Ontario"
497,25987,"22-05-2020","Ontario"
470,26457,"23-05-2020","Ontario"
338,26795,"24-05-2020","Ontario"
419,27214,"25-05-2020","Ontario"
326,27540,"26-05-2020","Ontario"
318,27858,"27-05-2020","Ontario"
383,28241,"28-05-2020","Ontario"
371,28612,"29-05-2020","Ontario"
327,28939,"30-05-2020","Ontario"
372,29311,"31-05-2020","Ontario"
464,29775,"01-06-2020","Ontario"
413,30188,"02-06-2020","Ontario"
352,30540,"03-06-2020","Ontario"
343,30883,"04-06-2020","Ontario"
416,31299,"05-06-2020","Ontario"
251,31550,"06-06-2020","Ontario"
473,32023,"07-06-2020","Ontario"
312,32335,"08-06-2020","Ontario"
279,32614,"09-06-2020","Ontario"
259,32873,"10-06-2020","Ontario"
237,33110,"11-06-2020","Ontario"
212,33322,"12-06-2020","Ontario"
246,33568,"13-06-2020","Ontario"
175,33743,"14-06-2020","Ontario"
207,33950,"15-06-2020","Ontario"
190,34140,"16-06-2020","Ontario"
196,34336,"17-06-2020","Ontario"
188,34524,"18-06-2020","Ontario"
209,34733,"19-06-2020","Ontario"
181,34914,"20-06-2020","Ontario"
157,35071,"21-06-2020","Ontario"
224,35295,"22-06-2020","Ontario"
238,35533,"23-06-2020","Ontario"
201,35734,"24-06-2020","Ontario"
178,35912,"25-06-2020","Ontario"
115,36027,"26-06-2020","Ontario"
164,36191,"27-06-2020","Ontario"
252,36443,"28-06-2020","Ontario"
238,36681,"29-06-2020","Ontario"
151,36832,"30-06-2020","Ontario"
124,36956,"01-07-2020","Ontario"
159,37115,"02-07-2020","Ontario"
165,37280,"03-07-2020","Ontario"
116,37396,"04-07-2020","Ontario"
124,37520,"05-07-2020","Ontario"
184,37704,"06-07-2020","Ontario"
84,37788,"07-07-2020","Ontario"
164,37952,"08-07-2020","Ontario"
121,38073,"09-07-2020","Ontario"
119,38192,"10-07-2020","Ontario"
81,38273,"11-07-2020","Ontario"
66,38339,"12-07-2020","Ontario"
256,38595,"13-07-2020","Ontario"
83,38678,"14-07-2020","Ontario"
104,38782,"15-07-2020","Ontario"
121,38903,"16-07-2020","Ontario"
143,39046,"17-07-2020","Ontario"
199,39245,"18-07-2020","Ontario"
147,39392,"19-07-2020","Ontario"
154,39546,"20-07-2020","Ontario"
187,39733,"21-07-2020","Ontario"
136,39869,"22-07-2020","Ontario"
143,40012,"23-07-2020","Ontario"
208,40220,"24-07-2020","Ontario"
128,40348,"25-07-2020","Ontario"
104,40452,"26-07-2020","Ontario"
150,40602,"27-07-2020","Ontario"
124,40726,"28-07-2020","Ontario"
93,40819,"29-07-2020","Ontario"
102,40921,"30-07-2020","Ontario"
118,41039,"31-07-2020","Ontario"
109,41148,"01-08-2020","Ontario"
74,41222,"02-08-2020","Ontario"
70,41292,"03-08-2020","Ontario"
126,41418,"04-08-2020","Ontario"
75,41493,"05-08-2020","Ontario"
86,41579,"06-08-2020","Ontario"
91,41670,"07-08-2020","Ontario"
77,41747,"08-08-2020","Ontario"
59,41806,"09-08-2020","Ontario"
135,41941,"10-08-2020","Ontario"
91,42032,"11-08-2020","Ontario"
73,42105,"12-08-2020","Ontario"
72,42177,"13-08-2020","Ontario"
103,42280,"14-08-2020","Ontario"
82,42362,"15-08-2020","Ontario"
48,42410,"16-08-2020","Ontario"
131,42541,"17-08-2020","Ontario"
117,42658,"18-08-2020","Ontario"
91,42749,"19-08-2020","Ontario"
97,42846,"20-08-2020","Ontario"
142,42988,"21-08-2020","Ontario"
78,43066,"22-08-2020","Ontario"
92,43158,"23-08-2020","Ontario"
157,43315,"24-08-2020","Ontario"
86,43401,"25-08-2020","Ontario"
125,43526,"26-08-2020","Ontario"
138,43664,"27-08-2020","Ontario"
116,43780,"28-08-2020","Ontario"
114,43894,"29-08-2020","Ontario"
88,43982,"30-08-2020","Ontario"
156,44138,"31-08-2020","Ontario"
135,44273,"01-09-2020","Ontario"
140,44413,"02-09-2020","Ontario"
149,44562,"03-09-2020","Ontario"
127,44689,"04-09-2020","Ontario"
157,44846,"05-09-2020","Ontario"
126,44972,"06-09-2020","Ontario"
184,45156,"07-09-2020","Ontario"
242,45398,"08-09-2020","Ontario"
185,45583,"09-09-2020","Ontario"
163,45746,"10-09-2020","Ontario"
236,45982,"11-09-2020","Ontario"
183,46165,"12-09-2020","Ontario"
223,46388,"13-09-2020","Ontario"
377,46765,"14-09-2020","Ontario"
255,47020,"15-09-2020","Ontario"
326,47346,"16-09-2020","Ontario"
339,47685,"17-09-2020","Ontario"
399,48084,"18-09-2020","Ontario"
380,48464,"19-09-2020","Ontario"
290,48754,"20-09-2020","Ontario"
514,49268,"21-09-2020","Ontario"
518,49786,"22-09-2020","Ontario"
344,50130,"23-09-2020","Ontario"
394,50524,"24-09-2020","Ontario"
498,51022,"25-09-2020","Ontario"
464,51486,"26-09-2020","Ontario"
448,51934,"27-09-2020","Ontario"
767,52701,"28-09-2020","Ontario"
563,53264,"29-09-2020","Ontario"
644,53908,"30-09-2020","Ontario"
582,54490,"01-10-2020","Ontario"
733,55223,"02-10-2020","Ontario"
642,55865,"03-10-2020","Ontario"
487,56352,"04-10-2020","Ontario"
721,57073,"05-10-2020","Ontario"
564,57637,"06-10-2020","Ontario"
643,58280,"07-10-2020","Ontario"
836,59116,"08-10-2020","Ontario"
912,60028,"09-10-2020","Ontario"
865,60893,"10-10-2020","Ontario"
564,61457,"11-10-2020","Ontario"
757,62214,"12-10-2020","Ontario"
925,63139,"13-10-2020","Ontario"
766,63905,"14-10-2020","Ontario"
711,64616,"15-10-2020","Ontario"
900,65516,"16-10-2020","Ontario"
619,66135,"17-10-2020","Ontario"
623,66758,"18-10-2020","Ontario"
773,67531,"19-10-2020","Ontario"
803,68334,"20-10-2020","Ontario"
817,69151,"21-10-2020","Ontario"
891,70042,"22-10-2020","Ontario"
888,70930,"23-10-2020","Ontario"
966,71896,"24-10-2020","Ontario"
943,72839,"25-10-2020","Ontario"
916,73755,"26-10-2020","Ontario"
871,74626,"27-10-2020","Ontario"
800,75426,"28-10-2020","Ontario"
992,76418,"29-10-2020","Ontario"
984,77402,"30-10-2020","Ontario"
862,78264,"31-10-2020","Ontario"
930,79194,"01-11-2020","Ontario"
1122,80316,"02-11-2020","Ontario"
1113,81429,"03-11-2020","Ontario"
1015,82444,"04-11-2020","Ontario"
998,83442,"05-11-2020","Ontario"
1069,84511,"06-11-2020","Ontario"
1209,85720,"07-11-2020","Ontario"
1150,86870,"08-11-2020","Ontario"
1522,88392,"09-11-2020","Ontario"
1586,89978,"10-11-2020","Ontario"
1350,91328,"11-11-2020","Ontario"
1572,92900,"12-11-2020","Ontario"
1417,94317,"13-11-2020","Ontario"
1351,95668,"14-11-2020","Ontario"
1342,97010,"15-11-2020","Ontario"
1494,98504,"16-11-2020","Ontario"
1440,99944,"17-11-2020","Ontario"
1290,101234,"18-11-2020","Ontario"
1361,102595,"19-11-2020","Ontario"
1460,104055,"20-11-2020","Ontario"
1501,105556,"21-11-2020","Ontario"
1411,106967,"22-11-2020","Ontario"
1426,108393,"23-11-2020","Ontario"
1399,109792,"24-11-2020","Ontario"
1478,111270,"25-11-2020","Ontario"
1570,112840,"26-11-2020","Ontario"
1843,114683,"27-11-2020","Ontario"
1700,116383,"28-11-2020","Ontario"
1595,117978,"29-11-2020","Ontario"
1807,119785,"30-11-2020","Ontario"
2049,121834,"01-12-2020","Ontario"
1813,123647,"02-12-2020","Ontario"
1537,125184,"03-12-2020","Ontario"
1935,127119,"04-12-2020","Ontario"
1744,128863,"05-12-2020","Ontario"
1928,130791,"06-12-2020","Ontario"
1982,132773,"07-12-2020","Ontario"
1898,134671,"08-12-2020","Ontario"
1950,136621,"09-12-2020","Ontario"
1946,138567,"10-12-2020","Ontario"
1771,140338,"11-12-2020","Ontario"
1760,142098,"12-12-2020","Ontario"
1598,143696,"13-12-2020","Ontario"
2382,146078,"14-12-2020","Ontario"
2103,148181,"15-12-2020","Ontario"
2252,150433,"16-12-2020","Ontario"
2463,152896,"17-12-2020","Ontario"
2288,155184,"18-12-2020","Ontario"
2470,157654,"19-12-2020","Ontario"
1915,159569,"20-12-2020","Ontario"
2455,162024,"21-12-2020","Ontario"
2277,164301,"22-12-2020","Ontario"
2510,166811,"23-12-2020","Ontario"
2357,169168,"24-12-2020","Ontario"
399,169567,"25-12-2020","Ontario"
1709,171276,"26-12-2020","Ontario"
1918,173194,"27-12-2020","Ontario"
3873,177067,"28-12-2020","Ontario"
3073,180140,"29-12-2020","Ontario"
3032,183172,"30-12-2020","Ontario"
3222,186394,"31-12-2020","Ontario"
696,187090,"01-01-2021","Ontario"
3802,190892,"02-01-2021","Ontario"
4045,194937,"03-01-2021","Ontario"
4078,199015,"04-01-2021","Ontario"
3255,202270,"05-01-2021","Ontario"
3044,205314,"06-01-2021","Ontario"
3356,208670,"07-01-2021","Ontario"
4230,212900,"08-01-2021","Ontario"
3717,216617,"09-01-2021","Ontario"
3328,219945,"10-01-2021","Ontario"
4021,223966,"11-01-2021","Ontario"
2691,226657,"12-01-2021","Ontario"
3293,229950,"13-01-2021","Ontario"
3242,233192,"14-01-2021","Ontario"
3089,236281,"15-01-2021","Ontario"
2843,239124,"16-01-2021","Ontario"
2853,241977,"17-01-2021","Ontario"
2772,244749,"18-01-2021","Ontario"
2431,247180,"19-01-2021","Ontario"
2457,249637,"20-01-2021","Ontario"
2916,252553,"21-01-2021","Ontario"
2473,255026,"22-01-2021","Ontario"
2183,257209,"23-01-2021","Ontario"
1936,259145,"24-01-2021","Ontario"
0,0,"25-01-2020","PEI"
0,0,"26-01-2020","PEI"
0,0,"27-01-2020","PEI"
0,0,"28-01-2020","PEI"
0,0,"29-01-2020","PEI"
0,0,"30-01-2020","PEI"
0,0,"31-01-2020","PEI"
0,0,"01-02-2020","PEI"
0,0,"02-02-2020","PEI"
0,0,"03-02-2020","PEI"
0,0,"04-02-2020","PEI"
0,0,"05-02-2020","PEI"
0,0,"06-02-2020","PEI"
0,0,"07-02-2020","PEI"
0,0,"08-02-2020","PEI"
0,0,"09-02-2020","PEI"
0,0,"10-02-2020","PEI"
0,0,"11-02-2020","PEI"
0,0,"12-02-2020","PEI"
0,0,"13-02-2020","PEI"
0,0,"14-02-2020","PEI"
0,0,"15-02-2020","PEI"
0,0,"16-02-2020","PEI"
0,0,"17-02-2020","PEI"
0,0,"18-02-2020","PEI"
0,0,"19-02-2020","PEI"
0,0,"20-02-2020","PEI"
0,0,"21-02-2020","PEI"
0,0,"22-02-2020","PEI"
0,0,"23-02-2020","PEI"
0,0,"24-02-2020","PEI"
0,0,"25-02-2020","PEI"
0,0,"26-02-2020","PEI"
0,0,"27-02-2020","PEI"
0,0,"28-02-2020","PEI"
0,0,"29-02-2020","PEI"
0,0,"01-03-2020","PEI"
0,0,"02-03-2020","PEI"
0,0,"03-03-2020","PEI"
0,0,"04-03-2020","PEI"
0,0,"05-03-2020","PEI"
0,0,"06-03-2020","PEI"
0,0,"07-03-2020","PEI"
0,0,"08-03-2020","PEI"
0,0,"09-03-2020","PEI"
0,0,"10-03-2020","PEI"
0,0,"11-03-2020","PEI"
0,0,"12-03-2020","PEI"
0,0,"13-03-2020","PEI"
1,1,"14-03-2020","PEI"
0,1,"15-03-2020","PEI"
0,1,"16-03-2020","PEI"
0,1,"17-03-2020","PEI"
0,1,"18-03-2020","PEI"
1,2,"19-03-2020","PEI"
0,2,"20-03-2020","PEI"
0,2,"21-03-2020","PEI"
1,3,"22-03-2020","PEI"
0,3,"23-03-2020","PEI"
0,3,"24-03-2020","PEI"
2,5,"25-03-2020","PEI"
4,9,"26-03-2020","PEI"
2,11,"27-03-2020","PEI"
0,11,"28-03-2020","PEI"
0,11,"29-03-2020","PEI"
7,18,"30-03-2020","PEI"
3,21,"31-03-2020","PEI"
0,21,"01-04-2020","PEI"
1,22,"02-04-2020","PEI"
0,22,"03-04-2020","PEI"
0,22,"04-04-2020","PEI"
0,22,"05-04-2020","PEI"
0,22,"06-04-2020","PEI"
0,22,"07-04-2020","PEI"
3,25,"08-04-2020","PEI"
0,25,"09-04-2020","PEI"
0,25,"10-04-2020","PEI"
0,25,"11-04-2020","PEI"
0,25,"12-04-2020","PEI"
0,25,"13-04-2020","PEI"
0,25,"14-04-2020","PEI"
1,26,"15-04-2020","PEI"
0,26,"16-04-2020","PEI"
0,26,"17-04-2020","PEI"
0,26,"18-04-2020","PEI"
0,26,"19-04-2020","PEI"
0,26,"20-04-2020","PEI"
0,26,"21-04-2020","PEI"
0,26,"22-04-2020","PEI"
0,26,"23-04-2020","PEI"
0,26,"24-04-2020","PEI"
0,26,"25-04-2020","PEI"
0,26,"26-04-2020","PEI"
0,26,"27-04-2020","PEI"
1,27,"28-04-2020","PEI"
0,27,"29-04-2020","PEI"
0,27,"30-04-2020","PEI"
0,27,"01-05-2020","PEI"
0,27,"02-05-2020","PEI"
0,27,"03-05-2020","PEI"
0,27,"04-05-2020","PEI"
0,27,"05-05-2020","PEI"
0,27,"06-05-2020","PEI"
0,27,"07-05-2020","PEI"
0,27,"08-05-2020","PEI"
0,27,"09-05-2020","PEI"
0,27,"10-05-2020","PEI"
0,27,"11-05-2020","PEI"
0,27,"12-05-2020","PEI"
0,27,"13-05-2020","PEI"
0,27,"14-05-2020","PEI"
0,27,"15-05-2020","PEI"
0,27,"16-05-2020","PEI"
0,27,"17-05-2020","PEI"
0,27,"18-05-2020","PEI"
0,27,"19-05-2020","PEI"
0,27,"20-05-2020","PEI"
0,27,"21-05-2020","PEI"
0,27,"22-05-2020","PEI"
0,27,"23-05-2020","PEI"
0,27,"24-05-2020","PEI"
0,27,"25-05-2020","PEI"
0,27,"26-05-2020","PEI"
0,27,"27-05-2020","PEI"
0,27,"28-05-2020","PEI"
0,27,"29-05-2020","PEI"
0,27,"30-05-2020","PEI"
0,27,"31-05-2020","PEI"
0,27,"01-06-2020","PEI"
0,27,"02-06-2020","PEI"
0,27,"03-06-2020","PEI"
0,27,"04-06-2020","PEI"
0,27,"05-06-2020","PEI"
0,27,"06-06-2020","PEI"
0,27,"07-06-2020","PEI"
0,27,"08-06-2020","PEI"
0,27,"09-06-2020","PEI"
0,27,"10-06-2020","PEI"
0,27,"11-06-2020","PEI"
0,27,"12-06-2020","PEI"
0,27,"13-06-2020","PEI"
0,27,"14-06-2020","PEI"
0,27,"15-06-2020","PEI"
0,27,"16-06-2020","PEI"
0,27,"17-06-2020","PEI"
0,27,"18-06-2020","PEI"
0,27,"19-06-2020","PEI"
0,27,"20-06-2020","PEI"
0,27,"21-06-2020","PEI"
0,27,"22-06-2020","PEI"
0,27,"23-06-2020","PEI"
0,27,"24-06-2020","PEI"
0,27,"25-06-2020","PEI"
0,27,"26-06-2020","PEI"
0,27,"27-06-2020","PEI"
0,27,"28-06-2020","PEI"
0,27,"29-06-2020","PEI"
0,27,"30-06-2020","PEI"
0,27,"01-07-2020","PEI"
0,27,"02-07-2020","PEI"
0,27,"03-07-2020","PEI"
3,30,"04-07-2020","PEI"
2,32,"05-07-2020","PEI"
0,32,"06-07-2020","PEI"
0,32,"07-07-2020","PEI"
0,32,"08-07-2020","PEI"
1,33,"09-07-2020","PEI"
0,33,"10-07-2020","PEI"
0,33,"11-07-2020","PEI"
1,34,"12-07-2020","PEI"
1,35,"13-07-2020","PEI"
1,36,"14-07-2020","PEI"
0,36,"15-07-2020","PEI"
0,36,"16-07-2020","PEI"
0,36,"17-07-2020","PEI"
0,36,"18-07-2020","PEI"
0,36,"19-07-2020","PEI"
0,36,"20-07-2020","PEI"
0,36,"21-07-2020","PEI"
0,36,"22-07-2020","PEI"
0,36,"23-07-2020","PEI"
0,36,"24-07-2020","PEI"
0,36,"25-07-2020","PEI"
0,36,"26-07-2020","PEI"
0,36,"27-07-2020","PEI"
0,36,"28-07-2020","PEI"
0,36,"29-07-2020","PEI"
0,36,"30-07-2020","PEI"
0,36,"31-07-2020","PEI"
0,36,"01-08-2020","PEI"
0,36,"02-08-2020","PEI"
0,36,"03-08-2020","PEI"
0,36,"04-08-2020","PEI"
0,36,"05-08-2020","PEI"
0,36,"06-08-2020","PEI"
0,36,"07-08-2020","PEI"
0,36,"08-08-2020","PEI"
0,36,"09-08-2020","PEI"
0,36,"10-08-2020","PEI"
0,36,"11-08-2020","PEI"
5,41,"12-08-2020","PEI"
0,41,"13-08-2020","PEI"
0,41,"14-08-2020","PEI"
0,41,"15-08-2020","PEI"
0,41,"16-08-2020","PEI"
0,41,"17-08-2020","PEI"
3,44,"18-08-2020","PEI"
0,44,"19-08-2020","PEI"
0,44,"20-08-2020","PEI"
0,44,"21-08-2020","PEI"
0,44,"22-08-2020","PEI"
0,44,"23-08-2020","PEI"
0,44,"24-08-2020","PEI"
0,44,"25-08-2020","PEI"
0,44,"26-08-2020","PEI"
0,44,"27-08-2020","PEI"
0,44,"28-08-2020","PEI"
0,44,"29-08-2020","PEI"
0,44,"30-08-2020","PEI"
0,44,"31-08-2020","PEI"
0,44,"01-09-2020","PEI"
0,44,"02-09-2020","PEI"
2,46,"03-09-2020","PEI"
1,47,"04-09-2020","PEI"
0,47,"05-09-2020","PEI"
0,47,"06-09-2020","PEI"
4,51,"07-09-2020","PEI"
2,53,"08-09-2020","PEI"
2,55,"09-09-2020","PEI"
0,55,"10-09-2020","PEI"
0,55,"11-09-2020","PEI"
0,55,"12-09-2020","PEI"
0,55,"13-09-2020","PEI"
0,55,"14-09-2020","PEI"
2,57,"15-09-2020","PEI"
0,57,"16-09-2020","PEI"
0,57,"17-09-2020","PEI"
0,57,"18-09-2020","PEI"
0,57,"19-09-2020","PEI"
0,57,"20-09-2020","PEI"
0,57,"21-09-2020","PEI"
0,57,"22-09-2020","PEI"
1,58,"23-09-2020","PEI"
0,58,"24-09-2020","PEI"
0,58,"25-09-2020","PEI"
0,58,"26-09-2020","PEI"
0,58,"27-09-2020","PEI"
0,58,"28-09-2020","PEI"
1,59,"29-09-2020","PEI"
0,59,"30-09-2020","PEI"
0,59,"01-10-2020","PEI"
0,59,"02-10-2020","PEI"
0,59,"03-10-2020","PEI"
2,61,"04-10-2020","PEI"
0,61,"05-10-2020","PEI"
0,61,"06-10-2020","PEI"
0,61,"07-10-2020","PEI"
0,61,"08-10-2020","PEI"
0,61,"09-10-2020","PEI"
0,61,"10-10-2020","PEI"
2,63,"11-10-2020","PEI"
0,63,"12-10-2020","PEI"
0,63,"13-10-2020","PEI"
0,63,"14-10-2020","PEI"
0,63,"15-10-2020","PEI"
0,63,"16-10-2020","PEI"
0,63,"17-10-2020","PEI"
0,63,"18-10-2020","PEI"
0,63,"19-10-2020","PEI"
1,64,"20-10-2020","PEI"
0,64,"21-10-2020","PEI"
0,64,"22-10-2020","PEI"
0,64,"23-10-2020","PEI"
0,64,"24-10-2020","PEI"
0,64,"25-10-2020","PEI"
0,64,"26-10-2020","PEI"
0,64,"27-10-2020","PEI"
0,64,"28-10-2020","PEI"
0,64,"29-10-2020","PEI"
0,64,"30-10-2020","PEI"
0,64,"31-10-2020","PEI"
0,64,"01-11-2020","PEI"
0,64,"02-11-2020","PEI"
0,64,"03-11-2020","PEI"
0,64,"04-11-2020","PEI"
0,64,"05-11-2020","PEI"
2,66,"06-11-2020","PEI"
0,66,"07-11-2020","PEI"
0,66,"08-11-2020","PEI"
0,66,"09-11-2020","PEI"
1,67,"10-11-2020","PEI"
1,68,"11-11-2020","PEI"
0,68,"12-11-2020","PEI"
0,68,"13-11-2020","PEI"
0,68,"14-11-2020","PEI"
0,68,"15-11-2020","PEI"
0,68,"16-11-2020","PEI"
0,68,"17-11-2020","PEI"
0,68,"18-11-2020","PEI"
0,68,"19-11-2020","PEI"
0,68,"20-11-2020","PEI"
0,68,"21-11-2020","PEI"
0,68,"22-11-2020","PEI"
1,69,"23-11-2020","PEI"
0,69,"24-11-2020","PEI"
1,70,"25-11-2020","PEI"
0,70,"26-11-2020","PEI"
0,70,"27-11-2020","PEI"
2,72,"28-11-2020","PEI"
0,72,"29-11-2020","PEI"
0,72,"30-11-2020","PEI"
0,72,"01-12-2020","PEI"
0,72,"02-12-2020","PEI"
1,73,"03-12-2020","PEI"
0,73,"04-12-2020","PEI"
3,76,"05-12-2020","PEI"
4,80,"06-12-2020","PEI"
4,84,"07-12-2020","PEI"
0,84,"08-12-2020","PEI"
0,84,"09-12-2020","PEI"
0,84,"10-12-2020","PEI"
0,84,"11-12-2020","PEI"
5,89,"12-12-2020","PEI"
0,89,"13-12-2020","PEI"
0,89,"14-12-2020","PEI"
0,89,"15-12-2020","PEI"
0,89,"16-12-2020","PEI"
1,90,"17-12-2020","PEI"
0,90,"18-12-2020","PEI"
1,91,"19-12-2020","PEI"
0,91,"20-12-2020","PEI"
0,91,"21-12-2020","PEI"
0,91,"22-12-2020","PEI"
0,91,"23-12-2020","PEI"
3,94,"24-12-2020","PEI"
0,94,"25-12-2020","PEI"
0,94,"26-12-2020","PEI"
0,94,"27-12-2020","PEI"
0,94,"28-12-2020","PEI"
2,96,"29-12-2020","PEI"
0,96,"30-12-2020","PEI"
0,96,"31-12-2020","PEI"
0,96,"01-01-2021","PEI"
0,96,"02-01-2021","PEI"
0,96,"03-01-2021","PEI"
0,96,"04-01-2021","PEI"
1,97,"05-01-2021","PEI"
4,101,"06-01-2021","PEI"
1,102,"07-01-2021","PEI"
0,102,"08-01-2021","PEI"
0,102,"09-01-2021","PEI"
0,102,"10-01-2021","PEI"
0,102,"11-01-2021","PEI"
1,103,"12-01-2021","PEI"
0,103,"13-01-2021","PEI"
1,104,"14-01-2021","PEI"
0,104,"15-01-2021","PEI"
0,104,"16-01-2021","PEI"
0,104,"17-01-2021","PEI"
4,108,"18-01-2021","PEI"
2,110,"19-01-2021","PEI"
0,110,"20-01-2021","PEI"
0,110,"21-01-2021","PEI"
0,110,"22-01-2021","PEI"
0,110,"23-01-2021","PEI"
0,110,"24-01-2021","PEI"
0,0,"25-01-2020","Quebec"
0,0,"26-01-2020","Quebec"
0,0,"27-01-2020","Quebec"
0,0,"28-01-2020","Quebec"
0,0,"29-01-2020","Quebec"
0,0,"30-01-2020","Quebec"
0,0,"31-01-2020","Quebec"
0,0,"01-02-2020","Quebec"
0,0,"02-02-2020","Quebec"
0,0,"03-02-2020","Quebec"
0,0,"04-02-2020","Quebec"
0,0,"05-02-2020","Quebec"
0,0,"06-02-2020","Quebec"
0,0,"07-02-2020","Quebec"
0,0,"08-02-2020","Quebec"
0,0,"09-02-2020","Quebec"
0,0,"10-02-2020","Quebec"
0,0,"11-02-2020","Quebec"
0,0,"12-02-2020","Quebec"
0,0,"13-02-2020","Quebec"
0,0,"14-02-2020","Quebec"
0,0,"15-02-2020","Quebec"
0,0,"16-02-2020","Quebec"
0,0,"17-02-2020","Quebec"
0,0,"18-02-2020","Quebec"
0,0,"19-02-2020","Quebec"
0,0,"20-02-2020","Quebec"
0,0,"21-02-2020","Quebec"
0,0,"22-02-2020","Quebec"
0,0,"23-02-2020","Quebec"
0,0,"24-02-2020","Quebec"
0,0,"25-02-2020","Quebec"
0,0,"26-02-2020","Quebec"
1,1,"27-02-2020","Quebec"
0,1,"28-02-2020","Quebec"
0,1,"29-02-2020","Quebec"
0,1,"01-03-2020","Quebec"
0,1,"02-03-2020","Quebec"
0,1,"03-03-2020","Quebec"
0,1,"04-03-2020","Quebec"
1,2,"05-03-2020","Quebec"
1,3,"06-03-2020","Quebec"
0,3,"07-03-2020","Quebec"
1,4,"08-03-2020","Quebec"
1,5,"09-03-2020","Quebec"
0,5,"10-03-2020","Quebec"
3,8,"11-03-2020","Quebec"
9,17,"12-03-2020","Quebec"
0,17,"13-03-2020","Quebec"
7,24,"14-03-2020","Quebec"
15,39,"15-03-2020","Quebec"
11,50,"16-03-2020","Quebec"
24,74,"17-03-2020","Quebec"
20,94,"18-03-2020","Quebec"
27,121,"19-03-2020","Quebec"
18,139,"20-03-2020","Quebec"
42,181,"21-03-2020","Quebec"
38,219,"22-03-2020","Quebec"
409,628,"23-03-2020","Quebec"
412,1040,"24-03-2020","Quebec"
299,1339,"25-03-2020","Quebec"
290,1629,"26-03-2020","Quebec"
392,2021,"27-03-2020","Quebec"
477,2498,"28-03-2020","Quebec"
342,2840,"29-03-2020","Quebec"
590,3430,"30-03-2020","Quebec"
732,4162,"31-03-2020","Quebec"
449,4611,"01-04-2020","Quebec"
907,5518,"02-04-2020","Quebec"
583,6101,"03-04-2020","Quebec"
896,6997,"04-04-2020","Quebec"
947,7944,"05-04-2020","Quebec"
636,8580,"06-04-2020","Quebec"
760,9340,"07-04-2020","Quebec"
691,10031,"08-04-2020","Quebec"
881,10912,"09-04-2020","Quebec"
765,11677,"10-04-2020","Quebec"
615,12292,"11-04-2020","Quebec"
554,12846,"12-04-2020","Quebec"
711,13557,"13-04-2020","Quebec"
691,14248,"14-04-2020","Quebec"
612,14860,"15-04-2020","Quebec"
997,15857,"16-04-2020","Quebec"
941,16798,"17-04-2020","Quebec"
722,17520,"18-04-2020","Quebec"
834,18354,"19-04-2020","Quebec"
961,19315,"20-04-2020","Quebec"
806,20121,"21-04-2020","Quebec"
838,20959,"22-04-2020","Quebec"
873,21832,"23-04-2020","Quebec"
774,22606,"24-04-2020","Quebec"
653,23259,"25-04-2020","Quebec"
840,24099,"26-04-2020","Quebec"
870,24969,"27-04-2020","Quebec"
777,25746,"28-04-2020","Quebec"
843,26589,"29-04-2020","Quebec"
948,27537,"30-04-2020","Quebec"
1110,28647,"01-05-2020","Quebec"
1008,29655,"02-05-2020","Quebec"
2203,31858,"03-05-2020","Quebec"
759,32617,"04-05-2020","Quebec"
795,33412,"05-05-2020","Quebec"
910,34322,"06-05-2020","Quebec"
915,35237,"07-05-2020","Quebec"
913,36150,"08-05-2020","Quebec"
836,36986,"09-05-2020","Quebec"
735,37721,"10-05-2020","Quebec"
748,38469,"11-05-2020","Quebec"
756,39225,"12-05-2020","Quebec"
705,39930,"13-05-2020","Quebec"
793,40723,"14-05-2020","Quebec"
697,41420,"15-05-2020","Quebec"
763,42183,"16-05-2020","Quebec"
735,42918,"17-05-2020","Quebec"
709,43627,"18-05-2020","Quebec"
570,44197,"19-05-2020","Quebec"
