"cumulative_deaths","date_death_report","deaths","province"
0,"13-06-2020",0,"Repatriated"
0,"14-06-2020",0,"Repatriated"
0,"15-06-2020",0,"Repatriated"
0,"16-06-2020",0,"Repatriated"
0,"17-06-2020",0,"Repatriated"
0,"18-06-2020",0,"Repatriated"
0,"19-06-2020",0,"Repatriated"
0,"20-06-2020",0,"Repatriated"
0,"21-06-2020",0,"Repatriated"
0,"22-06-2020",0,"Repatriated"
0,"23-06-2020",0,"Repatriated"
0,"24-06-2020",0,"Repatriated"
0,"25-06-2020",0,"Repatriated"
0,"26-06-2020",0,"Repatriated"
0,"27-06-2020",0,"Repatriated"
0,"28-06-2020",0,"Repatriated"
0,"29-06-2020",0,"Repatriated"
0,"30-06-2020",0,"Repatriated"
0,"01-07-2020",0,"Repatriated"
0,"02-07-2020",0,"Repatriated"
0,"03-07-2020",0,"Repatriated"
0,"04-07-2020",0,"Repatriated"
0,"05-07-2020",0,"Repatriated"
0,"06-07-2020",0,"Repatriated"
0,"07-07-2020",0,"Repatriated"
0,"08-07-2020",0,"Repatriated"
0,"09-07-2020",0,"Repatriated"
0,"10-07-2020",0,"Repatriated"
0,"11-07-2020",0,"Repatriated"
0,"12-07-2020",0,"Repatriated"
0,"13-07-2020",0,"Repatriated"
0,"14-07-2020",0,"Repatriated"
0,"15-07-2020",0,"Repatriated"
0,"16-07-2020",0,"Repatriated"
0,"17-07-2020",0,"Repatriated"
0,"18-07-2020",0,"Repatriated"
0,"19-07-2020",0,"Repatriated"
0,"20-07-2020",0,"Repatriated"
0,"21-07-2020",0,"Repatriated"
0,"22-07-2020",0,"Repatriated"
0,"23-07-2020",0,"Repatriated"
0,"24-07-2020",0,"Repatriated"
0,"25-07-2020",0,"Repatriated"
0,"26-07-2020",0,"Repatriated"
0,"27-07-2020",0,"Repatriated"
0,"28-07-2020",0,"Repatriated"
0,"29-07-2020",0,"Repatriated"
0,"30-07-2020",0,"Repatriated"
0,"31-07-2020",0,"Repatriated"
0,"01-08-2020",0,"Repatriated"
0,"02-08-2020",0,"Repatriated"
0,"03-08-2020",0,"Repatriated"
0,"04-08-2020",0,"Repatriated"
0,"05-08-2020",0,"Repatriated"
0,"06-08-2020",0,"Repatriated"
0,"07-08-2020",0,"Repatriated"
0,"08-08-2020",0,"Repatriated"
0,"09-08-2020",0,"Repatriated"
0,"10-08-2020",0,"Repatriated"
0,"11-08-2020",0,"Repatriated"
0,"12-08-2020",0,"Repatriated"
0,"13-08-2020",0,"Repatriated"
0,"14-08-2020",0,"Repatriated"
0,"15-08-2020",0,"Repatriated"
0,"16-08-2020",0,"Repatriated"
0,"17-08-2020",0,"Repatriated"
0,"18-08-2020",0,"Repatriated"
0,"19-08-2020",0,"Repatriated"
0,"20-08-2020",0,"Repatriated"
0,"21-08-2020",0,"Repatriated"
0,"22-08-2020",0,"Repatriated"
0,"23-08-2020",0,"Repatriated"
0,"24-08-2020",0,"Repatriated"
0,"25-08-2020",0,"Repatriated"
0,"26-08-2020",0,"Repatriated"
0,"27-08-2020",0,"Repatriated"
0,"28-08-2020",0,"Repatriated"
0,"29-08-2020",0,"Repatriated"
0,"30-08-2020",0,"Repatriated"
0,"31-08-2020",0,"Repatriated"
0,"01-09-2020",0,"Repatriated"
0,"02-09-2020",0,"Repatriated"
0,"03-09-2020",0,"Repatriated"
0,"04-09-2020",0,"Repatriated"
0,"05-09-2020",0,"Repatriated"
0,"06-09-2020",0,"Repatriated"
0,"07-09-2020",0,"Repatriated"
0,"08-09-2020",0,"Repatriated"
0,"09-09-2020",0,"Repatriated"
0,"10-09-2020",0,"Repatriated"
0,"11-09-2020",0,"Repatriated"
0,"12-09-2020",0,"Repatriated"
0,"13-09-2020",0,"Repatriated"
0,"14-09-2020",0,"Repatriated"
0,"15-09-2020",0,"Repatriated"
0,"16-09-2020",0,"Repatriated"
0,"17-09-2020",0,"Repatriated"
0,"18-09-2020",0,"Repatriated"
0,"19-09-2020",0,"Repatriated"
0,"20-09-2020",0,"Repatriated"
0,"21-09-2020",0,"Repatriated"
0,"22-09-2020",0,"Repatriated"
0,"23-09-2020",0,"Repatriated"
0,"24-09-2020",0,"Repatriated"
0,"25-09-2020",0,"Repatriated"
0,"26-09-2020",0,"Repatriated"
0,"27-09-2020",0,"Repatriated"
0,"28-09-2020",0,"Repatriated"
0,"29-09-2020",0,"Repatriated"
0,"30-09-2020",0,"Repatriated"
0,"01-10-2020",0,"Repatriated"
0,"02-10-2020",0,"Repatriated"
0,"03-10-2020",0,"Repatriated"
0,"04-10-2020",0,"Repatriated"
0,"05-10-2020",0,"Repatriated"
0,"06-10-2020",0,"Repatriated"
0,"07-10-2020",0,"Repatriated"
0,"08-10-2020",0,"Repatriated"
0,"09-10-2020",0,"Repatriated"
0,"10-10-2020",0,"Repatriated"
0,"11-10-2020",0,"Repatriated"
0,"12-10-2020",0,"Repatriated"
0,"13-10-2020",0,"Repatriated"
0,"14-10-2020",0,"Repatriated"
0,"15-10-2020",0,"Repatriated"
0,"16-10-2020",0,"Repatriated"
0,"17-10-2020",0,"Repatriated"
0,"18-10-2020",0,"Repatriated"
0,"19-10-2020",0,"Repatriated"
0,"20-10-2020",0,"Repatriated"
0,"21-10-2020",0,"Repatriated"
0,"22-10-2020",0,"Repatriated"
0,"23-10-2020",0,"Repatriated"
0,"24-10-2020",0,"Repatriated"
0,"25-10-2020",0,"Repatriated"
0,"26-10-2020",0,"Repatriated"
0,"27-10-2020",0,"Repatriated"
0,"28-10-2020",0,"Repatriated"
0,"29-10-2020",0,"Repatriated"
0,"30-10-2020",0,"Repatriated"
0,"31-10-2020",0,"Repatriated"
0,"01-11-2020",0,"Repatriated"
0,"02-11-2020",0,"Repatriated"
0,"03-11-2020",0,"Repatriated"
0,"04-11-2020",0,"Repatriated"
0,"05-11-2020",0,"Repatriated"
0,"06-11-2020",0,"Repatriated"
0,"07-11-2020",0,"Repatriated"
0,"08-11-2020",0,"Repatriated"
0,"09-11-2020",0,"Repatriated"
0,"10-11-2020",0,"Repatriated"
0,"11-11-2020",0,"Repatriated"
0,"12-11-2020",0,"Repatriated"
0,"13-11-2020",0,"Repatriated"
0,"14-11-2020",0,"Repatriated"
0,"15-11-2020",0,"Repatriated"
0,"16-11-2020",0,"Repatriated"
0,"17-11-2020",0,"Repatriated"
0,"18-11-2020",0,"Repatriated"
0,"19-11-2020",0,"Repatriated"
0,"20-11-2020",0,"Repatriated"
0,"21-11-2020",0,"Repatriated"
0,"22-11-2020",0,"Repatriated"
0,"23-11-2020",0,"Repatriated"
0,"24-11-2020",0,"Repatriated"
0,"25-11-2020",0,"Repatriated"
0,"26-11-2020",0,"Repatriated"
0,"27-11-2020",0,"Repatriated"
0,"28-11-2020",0,"Repatriated"
0,"29-11-2020",0,"Repatriated"
0,"30-11-2020",0,"Repatriated"
0,"01-12-2020",0,"Repatriated"
0,"02-12-2020",0,"Repatriated"
0,"03-12-2020",0,"Repatriated"
0,"04-12-2020",0,"Repatriated"
0,"05-12-2020",0,"Repatriated"
0,"06-12-2020",0,"Repatriated"
0,"07-12-2020",0,"Repatriated"
0,"08-12-2020",0,"Repatriated"
0,"09-12-2020",0,"Repatriated"
0,"10-12-2020",0,"Repatriated"
0,"11-12-2020",0,"Repatriated"
0,"12-12-2020",0,"Repatriated"
0,"13-12-2020",0,"Repatriated"
0,"14-12-2020",0,"Repatriated"
0,"15-12-2020",0,"Repatriated"
0,"16-12-2020",0,"Repatriated"
0,"17-12-2020",0,"Repatriated"
0,"18-12-2020",0,"Repatriated"
0,"19-12-2020",0,"Repatriated"
0,"20-12-2020",0,"Repatriated"
0,"21-12-2020",0,"Repatriated"
0,"22-12-2020",0,"Repatriated"
0,"23-12-2020",0,"Repatriated"
0,"24-12-2020",0,"Repatriated"
0,"25-12-2020",0,"Repatriated"
0,"26-12-2020",0,"Repatriated"
0,"27-12-2020",0,"Repatriated"
0,"28-12-2020",0,"Repatriated"
0,"29-12-2020",0,"Repatriated"
0,"30-12-2020",0,"Repatriated"
0,"31-12-2020",0,"Repatriated"
0,"01-01-2021",0,"Repatriated"
0,"02-01-2021",0,"Repatriated"
0,"03-01-2021",0,"Repatriated"
0,"04-01-2021",0,"Repatriated"
0,"05-01-2021",0,"Repatriated"
0,"06-01-2021",0,"Repatriated"
0,"07-01-2021",0,"Repatriated"
0,"08-01-2021",0,"Repatriated"
0,"09-01-2021",0,"Repatriated"
0,"10-01-2021",0,"Repatriated"
0,"11-01-2021",0,"Repatriated"
0,"12-01-2021",0,"Repatriated"
0,"13-01-2021",0,"Repatriated"
0,"14-01-2021",0,"Repatriated"
0,"15-01-2021",0,"Repatriated"
0,"16-01-2021",0,"Repatriated"
0,"17-01-2021",0,"Repatriated"
0,"18-01-2021",0,"Repatriated"
0,"19-01-2021",0,"Repatriated"
0,"20-01-2021",0,"Repatriated"
0,"21-01-2021",0,"Repatriated"
0,"08-03-2020",0,"Saskatchewan"
0,"09-03-2020",0,"Saskatchewan"
0,"10-03-2020",0,"Saskatchewan"
0,"11-03-2020",0,"Saskatchewan"
0,"12-03-2020",0,"Saskatchewan"
0,"13-03-2020",0,"Saskatchewan"
0,"14-03-2020",0,"Saskatchewan"
0,"15-03-2020",0,"Saskatchewan"
0,"16-03-2020",0,"Saskatchewan"
0,"17-03-2020",0,"Saskatchewan"
0,"18-03-2020",0,"Saskatchewan"
0,"19-03-2020",0,"Saskatchewan"
0,"20-03-2020",0,"Saskatchewan"
0,"21-03-2020",0,"Saskatchewan"
0,"22-03-2020",0,"Saskatchewan"
0,"23-03-2020",0,"Saskatchewan"
0,"24-03-2020",0,"Saskatchewan"
0,"25-03-2020",0,"Saskatchewan"
0,"26-03-2020",0,"Saskatchewan"
0,"27-03-2020",0,"Saskatchewan"
0,"28-03-2020",0,"Saskatchewan"
0,"29-03-2020",0,"Saskatchewan"
2,"30-03-2020",2,"Saskatchewan"
2,"31-03-2020",0,"Saskatchewan"
3,"01-04-2020",1,"Saskatchewan"
3,"02-04-2020",0,"Saskatchewan"
3,"03-04-2020",0,"Saskatchewan"
3,"04-04-2020",0,"Saskatchewan"
3,"05-04-2020",0,"Saskatchewan"
3,"06-04-2020",0,"Saskatchewan"
3,"07-04-2020",0,"Saskatchewan"
3,"08-04-2020",0,"Saskatchewan"
3,"09-04-2020",0,"Saskatchewan"
3,"10-04-2020",0,"Saskatchewan"
4,"11-04-2020",1,"Saskatchewan"
4,"12-04-2020",0,"Saskatchewan"
4,"13-04-2020",0,"Saskatchewan"
4,"14-04-2020",0,"Saskatchewan"
4,"15-04-2020",0,"Saskatchewan"
4,"16-04-2020",0,"Saskatchewan"
4,"17-04-2020",0,"Saskatchewan"
4,"18-04-2020",0,"Saskatchewan"
4,"19-04-2020",0,"Saskatchewan"
4,"20-04-2020",0,"Saskatchewan"
4,"21-04-2020",0,"Saskatchewan"
4,"22-04-2020",0,"Saskatchewan"
4,"23-04-2020",0,"Saskatchewan"
4,"24-04-2020",0,"Saskatchewan"
4,"25-04-2020",0,"Saskatchewan"
4,"26-04-2020",0,"Saskatchewan"
5,"27-04-2020",1,"Saskatchewan"
5,"28-04-2020",0,"Saskatchewan"
6,"29-04-2020",1,"Saskatchewan"
6,"30-04-2020",0,"Saskatchewan"
6,"01-05-2020",0,"Saskatchewan"
6,"02-05-2020",0,"Saskatchewan"
6,"03-05-2020",0,"Saskatchewan"
6,"04-05-2020",0,"Saskatchewan"
6,"05-05-2020",0,"Saskatchewan"
6,"06-05-2020",0,"Saskatchewan"
6,"07-05-2020",0,"Saskatchewan"
6,"08-05-2020",0,"Saskatchewan"
6,"09-05-2020",0,"Saskatchewan"
6,"10-05-2020",0,"Saskatchewan"
6,"11-05-2020",0,"Saskatchewan"
6,"12-05-2020",0,"Saskatchewan"
6,"13-05-2020",0,"Saskatchewan"
6,"14-05-2020",0,"Saskatchewan"
6,"15-05-2020",0,"Saskatchewan"
6,"16-05-2020",0,"Saskatchewan"
6,"17-05-2020",0,"Saskatchewan"
6,"18-05-2020",0,"Saskatchewan"
6,"19-05-2020",0,"Saskatchewan"
7,"20-05-2020",1,"Saskatchewan"
7,"21-05-2020",0,"Saskatchewan"
7,"22-05-2020",0,"Saskatchewan"
7,"23-05-2020",0,"Saskatchewan"
7,"24-05-2020",0,"Saskatchewan"
7,"25-05-2020",0,"Saskatchewan"
8,"26-05-2020",1,"Saskatchewan"
10,"27-05-2020",2,"Saskatchewan"
10,"28-05-2020",0,"Saskatchewan"
10,"29-05-2020",0,"Saskatchewan"
10,"30-05-2020",0,"Saskatchewan"
11,"31-05-2020",1,"Saskatchewan"
11,"01-06-2020",0,"Saskatchewan"
11,"02-06-2020",0,"Saskatchewan"
11,"03-06-2020",0,"Saskatchewan"
11,"04-06-2020",0,"Saskatchewan"
11,"05-06-2020",0,"Saskatchewan"
11,"06-06-2020",0,"Saskatchewan"
11,"07-06-2020",0,"Saskatchewan"
13,"08-06-2020",2,"Saskatchewan"
13,"09-06-2020",0,"Saskatchewan"
13,"10-06-2020",0,"Saskatchewan"
13,"11-06-2020",0,"Saskatchewan"
13,"12-06-2020",0,"Saskatchewan"
13,"13-06-2020",0,"Saskatchewan"
13,"14-06-2020",0,"Saskatchewan"
13,"15-06-2020",0,"Saskatchewan"
13,"16-06-2020",0,"Saskatchewan"
13,"17-06-2020",0,"Saskatchewan"
13,"18-06-2020",0,"Saskatchewan"
13,"19-06-2020",0,"Saskatchewan"
13,"20-06-2020",0,"Saskatchewan"
13,"21-06-2020",0,"Saskatchewan"
13,"22-06-2020",0,"Saskatchewan"
13,"23-06-2020",0,"Saskatchewan"
13,"24-06-2020",0,"Saskatchewan"
13,"25-06-2020",0,"Saskatchewan"
13,"26-06-2020",0,"Saskatchewan"
13,"27-06-2020",0,"Saskatchewan"
13,"28-06-2020",0,"Saskatchewan"
13,"29-06-2020",0,"Saskatchewan"
13,"30-06-2020",0,"Saskatchewan"
13,"01-07-2020",0,"Saskatchewan"
14,"02-07-2020",1,"Saskatchewan"
14,"03-07-2020",0,"Saskatchewan"
14,"04-07-2020",0,"Saskatchewan"
14,"05-07-2020",0,"Saskatchewan"
14,"06-07-2020",0,"Saskatchewan"
15,"07-07-2020",1,"Saskatchewan"
15,"08-07-2020",0,"Saskatchewan"
15,"09-07-2020",0,"Saskatchewan"
15,"10-07-2020",0,"Saskatchewan"
15,"11-07-2020",0,"Saskatchewan"
15,"12-07-2020",0,"Saskatchewan"
15,"13-07-2020",0,"Saskatchewan"
15,"14-07-2020",0,"Saskatchewan"
15,"15-07-2020",0,"Saskatchewan"
15,"16-07-2020",0,"Saskatchewan"
15,"17-07-2020",0,"Saskatchewan"
15,"18-07-2020",0,"Saskatchewan"
15,"19-07-2020",0,"Saskatchewan"
15,"20-07-2020",0,"Saskatchewan"
15,"21-07-2020",0,"Saskatchewan"
15,"22-07-2020",0,"Saskatchewan"
16,"23-07-2020",1,"Saskatchewan"
16,"24-07-2020",0,"Saskatchewan"
16,"25-07-2020",0,"Saskatchewan"
16,"26-07-2020",0,"Saskatchewan"
16,"27-07-2020",0,"Saskatchewan"
17,"28-07-2020",1,"Saskatchewan"
17,"29-07-2020",0,"Saskatchewan"
18,"30-07-2020",1,"Saskatchewan"
18,"31-07-2020",0,"Saskatchewan"
18,"01-08-2020",0,"Saskatchewan"
18,"02-08-2020",0,"Saskatchewan"
18,"03-08-2020",0,"Saskatchewan"
18,"04-08-2020",0,"Saskatchewan"
18,"05-08-2020",0,"Saskatchewan"
19,"06-08-2020",1,"Saskatchewan"
20,"07-08-2020",1,"Saskatchewan"
20,"08-08-2020",0,"Saskatchewan"
20,"09-08-2020",0,"Saskatchewan"
20,"10-08-2020",0,"Saskatchewan"
20,"11-08-2020",0,"Saskatchewan"
20,"12-08-2020",0,"Saskatchewan"
20,"13-08-2020",0,"Saskatchewan"
20,"14-08-2020",0,"Saskatchewan"
21,"15-08-2020",1,"Saskatchewan"
22,"16-08-2020",1,"Saskatchewan"
22,"17-08-2020",0,"Saskatchewan"
22,"18-08-2020",0,"Saskatchewan"
22,"19-08-2020",0,"Saskatchewan"
22,"20-08-2020",0,"Saskatchewan"
22,"21-08-2020",0,"Saskatchewan"
22,"22-08-2020",0,"Saskatchewan"
22,"23-08-2020",0,"Saskatchewan"
22,"24-08-2020",0,"Saskatchewan"
23,"25-08-2020",1,"Saskatchewan"
24,"26-08-2020",1,"Saskatchewan"
24,"27-08-2020",0,"Saskatchewan"
24,"28-08-2020",0,"Saskatchewan"
24,"29-08-2020",0,"Saskatchewan"
24,"30-08-2020",0,"Saskatchewan"
24,"31-08-2020",0,"Saskatchewan"
24,"01-09-2020",0,"Saskatchewan"
24,"02-09-2020",0,"Saskatchewan"
24,"03-09-2020",0,"Saskatchewan"
24,"04-09-2020",0,"Saskatchewan"
24,"05-09-2020",0,"Saskatchewan"
24,"06-09-2020",0,"Saskatchewan"
24,"07-09-2020",0,"Saskatchewan"
24,"08-09-2020",0,"Saskatchewan"
24,"09-09-2020",0,"Saskatchewan"
24,"10-09-2020",0,"Saskatchewan"
24,"11-09-2020",0,"Saskatchewan"
24,"12-09-2020",0,"Saskatchewan"
24,"13-09-2020",0,"Saskatchewan"
24,"14-09-2020",0,"Saskatchewan"
24,"15-09-2020",0,"Saskatchewan"
24,"16-09-2020",0,"Saskatchewan"
24,"17-09-2020",0,"Saskatchewan"
24,"18-09-2020",0,"Saskatchewan"
24,"19-09-2020",0,"Saskatchewan"
24,"20-09-2020",0,"Saskatchewan"
24,"21-09-2020",0,"Saskatchewan"
24,"22-09-2020",0,"Saskatchewan"
24,"23-09-2020",0,"Saskatchewan"
24,"24-09-2020",0,"Saskatchewan"
24,"25-09-2020",0,"Saskatchewan"
24,"26-09-2020",0,"Saskatchewan"
24,"27-09-2020",0,"Saskatchewan"
24,"28-09-2020",0,"Saskatchewan"
24,"29-09-2020",0,"Saskatchewan"
24,"30-09-2020",0,"Saskatchewan"
24,"01-10-2020",0,"Saskatchewan"
24,"02-10-2020",0,"Saskatchewan"
24,"03-10-2020",0,"Saskatchewan"
24,"04-10-2020",0,"Saskatchewan"
24,"05-10-2020",0,"Saskatchewan"
24,"06-10-2020",0,"Saskatchewan"
24,"07-10-2020",0,"Saskatchewan"
24,"08-10-2020",0,"Saskatchewan"
24,"09-10-2020",0,"Saskatchewan"
24,"10-10-2020",0,"Saskatchewan"
25,"11-10-2020",1,"Saskatchewan"
25,"12-10-2020",0,"Saskatchewan"
25,"13-10-2020",0,"Saskatchewan"
25,"14-10-2020",0,"Saskatchewan"
25,"15-10-2020",0,"Saskatchewan"
25,"16-10-2020",0,"Saskatchewan"
25,"17-10-2020",0,"Saskatchewan"
25,"18-10-2020",0,"Saskatchewan"
25,"19-10-2020",0,"Saskatchewan"
25,"20-10-2020",0,"Saskatchewan"
25,"21-10-2020",0,"Saskatchewan"
25,"22-10-2020",0,"Saskatchewan"
25,"23-10-2020",0,"Saskatchewan"
25,"24-10-2020",0,"Saskatchewan"
25,"25-10-2020",0,"Saskatchewan"
25,"26-10-2020",0,"Saskatchewan"
25,"27-10-2020",0,"Saskatchewan"
25,"28-10-2020",0,"Saskatchewan"
25,"29-10-2020",0,"Saskatchewan"
25,"30-10-2020",0,"Saskatchewan"
25,"31-10-2020",0,"Saskatchewan"
25,"01-11-2020",0,"Saskatchewan"
25,"02-11-2020",0,"Saskatchewan"
25,"03-11-2020",0,"Saskatchewan"
25,"04-11-2020",0,"Saskatchewan"
25,"05-11-2020",0,"Saskatchewan"
25,"06-11-2020",0,"Saskatchewan"
27,"07-11-2020",2,"Saskatchewan"
28,"08-11-2020",1,"Saskatchewan"
29,"09-11-2020",1,"Saskatchewan"
29,"10-11-2020",0,"Saskatchewan"
29,"11-11-2020",0,"Saskatchewan"
29,"12-11-2020",0,"Saskatchewan"
29,"13-11-2020",0,"Saskatchewan"
29,"14-11-2020",0,"Saskatchewan"
31,"15-11-2020",2,"Saskatchewan"
31,"16-11-2020",0,"Saskatchewan"
31,"17-11-2020",0,"Saskatchewan"
32,"18-11-2020",1,"Saskatchewan"
32,"19-11-2020",0,"Saskatchewan"
33,"20-11-2020",1,"Saskatchewan"
33,"21-11-2020",0,"Saskatchewan"
33,"22-11-2020",0,"Saskatchewan"
37,"23-11-2020",4,"Saskatchewan"
37,"24-11-2020",0,"Saskatchewan"
37,"25-11-2020",0,"Saskatchewan"
40,"26-11-2020",3,"Saskatchewan"
44,"27-11-2020",4,"Saskatchewan"
45,"28-11-2020",1,"Saskatchewan"
45,"29-11-2020",0,"Saskatchewan"
47,"30-11-2020",2,"Saskatchewan"
51,"01-12-2020",4,"Saskatchewan"
53,"02-12-2020",2,"Saskatchewan"
54,"03-12-2020",1,"Saskatchewan"
54,"04-12-2020",0,"Saskatchewan"
55,"05-12-2020",1,"Saskatchewan"
59,"06-12-2020",4,"Saskatchewan"
60,"07-12-2020",1,"Saskatchewan"
66,"08-12-2020",6,"Saskatchewan"
71,"09-12-2020",5,"Saskatchewan"
75,"10-12-2020",4,"Saskatchewan"
75,"11-12-2020",0,"Saskatchewan"
86,"12-12-2020",11,"Saskatchewan"
89,"13-12-2020",3,"Saskatchewan"
91,"14-12-2020",2,"Saskatchewan"
98,"15-12-2020",7,"Saskatchewan"
98,"16-12-2020",0,"Saskatchewan"
105,"17-12-2020",7,"Saskatchewan"
107,"18-12-2020",2,"Saskatchewan"
115,"19-12-2020",8,"Saskatchewan"
118,"20-12-2020",3,"Saskatchewan"
122,"21-12-2020",4,"Saskatchewan"
125,"22-12-2020",3,"Saskatchewan"
130,"23-12-2020",5,"Saskatchewan"
134,"24-12-2020",4,"Saskatchewan"
134,"25-12-2020",0,"Saskatchewan"
134,"26-12-2020",0,"Saskatchewan"
141,"27-12-2020",7,"Saskatchewan"
141,"28-12-2020",0,"Saskatchewan"
151,"29-12-2020",10,"Saskatchewan"
154,"30-12-2020",3,"Saskatchewan"
155,"31-12-2020",1,"Saskatchewan"
155,"01-01-2021",0,"Saskatchewan"
158,"02-01-2021",3,"Saskatchewan"
158,"03-01-2021",0,"Saskatchewan"
160,"04-01-2021",2,"Saskatchewan"
165,"05-01-2021",5,"Saskatchewan"
174,"06-01-2021",9,"Saskatchewan"
177,"07-01-2021",3,"Saskatchewan"
184,"08-01-2021",7,"Saskatchewan"
190,"09-01-2021",6,"Saskatchewan"
190,"10-01-2021",0,"Saskatchewan"
198,"11-01-2021",8,"Saskatchewan"
203,"12-01-2021",5,"Saskatchewan"
205,"13-01-2021",2,"Saskatchewan"
205,"14-01-2021",0,"Saskatchewan"
209,"15-01-2021",4,"Saskatchewan"
211,"16-01-2021",2,"Saskatchewan"
214,"17-01-2021",3,"Saskatchewan"
218,"18-01-2021",4,"Saskatchewan"
222,"19-01-2021",4,"Saskatchewan"
226,"20-01-2021",4,"Saskatchewan"
239,"21-01-2021",13,"Saskatchewan"
0,"08-03-2020",0,"Yukon"
0,"09-03-2020",0,"Yukon"
0,"10-03-2020",0,"Yukon"
0,"11-03-2020",0,"Yukon"
0,"12-03-2020",0,"Yukon"
0,"13-03-2020",0,"Yukon"
0,"14-03-2020",0,"Yukon"
0,"15-03-2020",0,"Yukon"
0,"16-03-2020",0,"Yukon"
0,"17-03-2020",0,"Yukon"
0,"18-03-2020",0,"Yukon"
0,"19-03-2020",0,"Yukon"
0,"20-03-2020",0,"Yukon"
0,"21-03-2020",0,"Yukon"
0,"22-03-2020",0,"Yukon"
0,"23-03-2020",0,"Yukon"
0,"24-03-2020",0,"Yukon"
0,"25-03-2020",0,"Yukon"
0,"26-03-2020",0,"Yukon"
0,"27-03-2020",0,"Yukon"
0,"28-03-2020",0,"Yukon"
0,"29-03-2020",0,"Yukon"
0,"30-03-2020",0,"Yukon"
0,"31-03-2020",0,"Yukon"
0,"01-04-2020",0,"Yukon"
0,"02-04-2020",0,"Yukon"
0,"03-04-2020",0,"Yukon"
0,"04-04-2020",0,"Yukon"
0,"05-04-2020",0,"Yukon"
0,"06-04-2020",0,"Yukon"
0,"07-04-2020",0,"Yukon"
0,"08-04-2020",0,"Yukon"
0,"09-04-2020",0,"Yukon"
0,"10-04-2020",0,"Yukon"
0,"11-04-2020",0,"Yukon"
0,"12-04-2020",0,"Yukon"
0,"13-04-2020",0,"Yukon"
0,"14-04-2020",0,"Yukon"
0,"15-04-2020",0,"Yukon"
0,"16-04-2020",0,"Yukon"
0,"17-04-2020",0,"Yukon"
0,"18-04-2020",0,"Yukon"
0,"19-04-2020",0,"Yukon"
0,"20-04-2020",0,"Yukon"
0,"21-04-2020",0,"Yukon"
0,"22-04-2020",0,"Yukon"
0,"23-04-2020",0,"Yukon"
0,"24-04-2020",0,"Yukon"
0,"25-04-2020",0,"Yukon"
0,"26-04-2020",0,"Yukon"
0,"27-04-2020",0,"Yukon"
0,"28-04-2020",0,"Yukon"
0,"29-04-2020",0,"Yukon"
0,"30-04-2020",0,"Yukon"
0,"01-05-2020",0,"Yukon"
0,"02-05-2020",0,"Yukon"
0,"03-05-2020",0,"Yukon"
0,"04-05-2020",0,"Yukon"
0,"05-05-2020",0,"Yukon"
0,"06-05-2020",0,"Yukon"
0,"07-05-2020",0,"Yukon"
0,"08-05-2020",0,"Yukon"
0,"09-05-2020",0,"Yukon"
0,"10-05-2020",0,"Yukon"
0,"11-05-2020",0,"Yukon"
0,"12-05-2020",0,"Yukon"
0,"13-05-2020",0,"Yukon"
0,"14-05-2020",0,"Yukon"
0,"15-05-2020",0,"Yukon"
0,"16-05-2020",0,"Yukon"
0,"17-05-2020",0,"Yukon"
0,"18-05-2020",0,"Yukon"
0,"19-05-2020",0,"Yukon"
0,"20-05-2020",0,"Yukon"
0,"21-05-2020",0,"Yukon"
0,"22-05-2020",0,"Yukon"
0,"23-05-2020",0,"Yukon"
0,"24-05-2020",0,"Yukon"
0,"25-05-2020",0,"Yukon"
0,"26-05-2020",0,"Yukon"
0,"27-05-2020",0,"Yukon"
0,"28-05-2020",0,"Yukon"
0,"29-05-2020",0,"Yukon"
0,"30-05-2020",0,"Yukon"
0,"31-05-2020",0,"Yukon"
0,"01-06-2020",0,"Yukon"
0,"02-06-2020",0,"Yukon"
0,"03-06-2020",0,"Yukon"
0,"04-06-2020",0,"Yukon"
0,"05-06-2020",0,"Yukon"
0,"06-06-2020",0,"Yukon"
0,"07-06-2020",0,"Yukon"
0,"08-06-2020",0,"Yukon"
0,"09-06-2020",0,"Yukon"
0,"10-06-2020",0,"Yukon"
0,"11-06-2020",0,"Yukon"
0,"12-06-2020",0,"Yukon"
0,"13-06-2020",0,"Yukon"
0,"14-06-2020",0,"Yukon"
0,"15-06-2020",0,"Yukon"
0,"16-06-2020",0,"Yukon"
0,"17-06-2020",0,"Yukon"
0,"18-06-2020",0,"Yukon"
0,"19-06-2020",0,"Yukon"
0,"20-06-2020",0,"Yukon"
0,"21-06-2020",0,"Yukon"
0,"22-06-2020",0,"Yukon"
0,"23-06-2020",0,"Yukon"
0,"24-06-2020",0,"Yukon"
0,"25-06-2020",0,"Yukon"
0,"26-06-2020",0,"Yukon"
0,"27-06-2020",0,"Yukon"
0,"28-06-2020",0,"Yukon"
0,"29-06-2020",0,"Yukon"
0,"30-06-2020",0,"Yukon"
0,"01-07-2020",0,"Yukon"
0,"02-07-2020",0,"Yukon"
0,"03-07-2020",0,"Yukon"
0,"04-07-2020",0,"Yukon"
0,"05-07-2020",0,"Yukon"
0,"06-07-2020",0,"Yukon"
0,"07-07-2020",0,"Yukon"
0,"08-07-2020",0,"Yukon"
0,"09-07-2020",0,"Yukon"
0,"10-07-2020",0,"Yukon"
0,"11-07-2020",0,"Yukon"
0,"12-07-2020",0,"Yukon"
0,"13-07-2020",0,"Yukon"
0,"14-07-2020",0,"Yukon"
0,"15-07-2020",0,"Yukon"
