"cases","cumulative_cases","date_report","health_region","province"
0,673,"04-10-2020","Central","Alberta"
11,684,"05-10-2020","Central","Alberta"
5,689,"06-10-2020","Central","Alberta"
5,694,"07-10-2020","Central","Alberta"
12,706,"08-10-2020","Central","Alberta"
11,717,"09-10-2020","Central","Alberta"
0,717,"10-10-2020","Central","Alberta"
0,717,"11-10-2020","Central","Alberta"
0,717,"12-10-2020","Central","Alberta"
67,784,"13-10-2020","Central","Alberta"
5,789,"14-10-2020","Central","Alberta"
10,799,"15-10-2020","Central","Alberta"
21,820,"16-10-2020","Central","Alberta"
0,820,"17-10-2020","Central","Alberta"
0,820,"18-10-2020","Central","Alberta"
29,849,"19-10-2020","Central","Alberta"
8,857,"20-10-2020","Central","Alberta"
6,863,"21-10-2020","Central","Alberta"
9,872,"22-10-2020","Central","Alberta"
20,892,"23-10-2020","Central","Alberta"
0,892,"24-10-2020","Central","Alberta"
0,892,"25-10-2020","Central","Alberta"
61,953,"26-10-2020","Central","Alberta"
8,961,"27-10-2020","Central","Alberta"
11,972,"28-10-2020","Central","Alberta"
14,986,"29-10-2020","Central","Alberta"
35,1021,"30-10-2020","Central","Alberta"
0,1021,"31-10-2020","Central","Alberta"
0,1021,"01-11-2020","Central","Alberta"
0,1021,"02-11-2020","Central","Alberta"
91,1112,"03-11-2020","Central","Alberta"
11,1123,"04-11-2020","Central","Alberta"
0,1123,"05-11-2020","Central","Alberta"
54,1177,"06-11-2020","Central","Alberta"
0,1177,"07-11-2020","Central","Alberta"
0,1177,"08-11-2020","Central","Alberta"
112,1289,"09-11-2020","Central","Alberta"
5,1294,"10-11-2020","Central","Alberta"
0,1294,"11-11-2020","Central","Alberta"
81,1375,"12-11-2020","Central","Alberta"
40,1415,"13-11-2020","Central","Alberta"
0,1415,"14-11-2020","Central","Alberta"
0,1415,"15-11-2020","Central","Alberta"
141,1556,"16-11-2020","Central","Alberta"
19,1575,"17-11-2020","Central","Alberta"
41,1616,"18-11-2020","Central","Alberta"
90,1706,"19-11-2020","Central","Alberta"
94,1800,"20-11-2020","Central","Alberta"
68,1868,"21-11-2020","Central","Alberta"
131,1999,"22-11-2020","Central","Alberta"
111,2110,"23-11-2020","Central","Alberta"
65,2175,"24-11-2020","Central","Alberta"
87,2262,"25-11-2020","Central","Alberta"
117,2379,"26-11-2020","Central","Alberta"
67,2446,"27-11-2020","Central","Alberta"
101,2547,"28-11-2020","Central","Alberta"
131,2678,"29-11-2020","Central","Alberta"
190,2868,"30-11-2020","Central","Alberta"
97,2965,"01-12-2020","Central","Alberta"
63,3028,"02-12-2020","Central","Alberta"
117,3145,"03-12-2020","Central","Alberta"
120,3265,"04-12-2020","Central","Alberta"
181,3446,"05-12-2020","Central","Alberta"
115,3561,"06-12-2020","Central","Alberta"
144,3705,"07-12-2020","Central","Alberta"
176,3881,"08-12-2020","Central","Alberta"
99,3980,"09-12-2020","Central","Alberta"
113,4093,"10-12-2020","Central","Alberta"
154,4247,"11-12-2020","Central","Alberta"
130,4377,"12-12-2020","Central","Alberta"
141,4518,"13-12-2020","Central","Alberta"
106,4624,"14-12-2020","Central","Alberta"
87,4711,"15-12-2020","Central","Alberta"
102,4813,"16-12-2020","Central","Alberta"
127,4940,"17-12-2020","Central","Alberta"
132,5072,"18-12-2020","Central","Alberta"
132,5204,"19-12-2020","Central","Alberta"
126,5330,"20-12-2020","Central","Alberta"
126,5456,"21-12-2020","Central","Alberta"
110,5566,"22-12-2020","Central","Alberta"
103,5669,"23-12-2020","Central","Alberta"
0,5669,"24-12-2020","Central","Alberta"
0,5669,"25-12-2020","Central","Alberta"
0,5669,"26-12-2020","Central","Alberta"
0,5669,"27-12-2020","Central","Alberta"
562,6231,"28-12-2020","Central","Alberta"
128,6359,"29-12-2020","Central","Alberta"
107,6466,"30-12-2020","Central","Alberta"
0,6466,"31-12-2020","Central","Alberta"
0,6466,"01-01-2021","Central","Alberta"
0,6466,"02-01-2021","Central","Alberta"
0,6466,"03-01-2021","Central","Alberta"
603,7069,"04-01-2021","Central","Alberta"
73,7142,"05-01-2021","Central","Alberta"
124,7266,"06-01-2021","Central","Alberta"
98,7364,"07-01-2021","Central","Alberta"
143,7507,"08-01-2021","Central","Alberta"
129,7636,"09-01-2021","Central","Alberta"
88,7724,"10-01-2021","Central","Alberta"
73,7797,"11-01-2021","Central","Alberta"
37,7834,"12-01-2021","Central","Alberta"
62,7896,"13-01-2021","Central","Alberta"
64,7960,"14-01-2021","Central","Alberta"
102,8062,"15-01-2021","Central","Alberta"
71,8133,"16-01-2021","Central","Alberta"
76,8209,"17-01-2021","Central","Alberta"
33,8242,"18-01-2021","Central","Alberta"
40,8282,"19-01-2021","Central","Alberta"
48,8330,"20-01-2021","Central","Alberta"
87,8417,"21-01-2021","Central","Alberta"
0,0,"25-01-2020","Edmonton","Alberta"
0,0,"26-01-2020","Edmonton","Alberta"
0,0,"27-01-2020","Edmonton","Alberta"
0,0,"28-01-2020","Edmonton","Alberta"
0,0,"29-01-2020","Edmonton","Alberta"
0,0,"30-01-2020","Edmonton","Alberta"
0,0,"31-01-2020","Edmonton","Alberta"
0,0,"01-02-2020","Edmonton","Alberta"
0,0,"02-02-2020","Edmonton","Alberta"
0,0,"03-02-2020","Edmonton","Alberta"
0,0,"04-02-2020","Edmonton","Alberta"
0,0,"05-02-2020","Edmonton","Alberta"
0,0,"06-02-2020","Edmonton","Alberta"
0,0,"07-02-2020","Edmonton","Alberta"
0,0,"08-02-2020","Edmonton","Alberta"
0,0,"09-02-2020","Edmonton","Alberta"
0,0,"10-02-2020","Edmonton","Alberta"
0,0,"11-02-2020","Edmonton","Alberta"
0,0,"12-02-2020","Edmonton","Alberta"
0,0,"13-02-2020","Edmonton","Alberta"
0,0,"14-02-2020","Edmonton","Alberta"
0,0,"15-02-2020","Edmonton","Alberta"
0,0,"16-02-2020","Edmonton","Alberta"
0,0,"17-02-2020","Edmonton","Alberta"
0,0,"18-02-2020","Edmonton","Alberta"
0,0,"19-02-2020","Edmonton","Alberta"
0,0,"20-02-2020","Edmonton","Alberta"
0,0,"21-02-2020","Edmonton","Alberta"
0,0,"22-02-2020","Edmonton","Alberta"
0,0,"23-02-2020","Edmonton","Alberta"
0,0,"24-02-2020","Edmonton","Alberta"
0,0,"25-02-2020","Edmonton","Alberta"
0,0,"26-02-2020","Edmonton","Alberta"
0,0,"27-02-2020","Edmonton","Alberta"
0,0,"28-02-2020","Edmonton","Alberta"
0,0,"29-02-2020","Edmonton","Alberta"
0,0,"01-03-2020","Edmonton","Alberta"
0,0,"02-03-2020","Edmonton","Alberta"
0,0,"03-03-2020","Edmonton","Alberta"
0,0,"04-03-2020","Edmonton","Alberta"
0,0,"05-03-2020","Edmonton","Alberta"
1,1,"06-03-2020","Edmonton","Alberta"
0,1,"07-03-2020","Edmonton","Alberta"
1,2,"08-03-2020","Edmonton","Alberta"
4,6,"09-03-2020","Edmonton","Alberta"
0,6,"10-03-2020","Edmonton","Alberta"
1,7,"11-03-2020","Edmonton","Alberta"
0,7,"12-03-2020","Edmonton","Alberta"
1,8,"13-03-2020","Edmonton","Alberta"
4,12,"14-03-2020","Edmonton","Alberta"
3,15,"15-03-2020","Edmonton","Alberta"
3,18,"16-03-2020","Edmonton","Alberta"
2,20,"17-03-2020","Edmonton","Alberta"
7,27,"18-03-2020","Edmonton","Alberta"
2,29,"19-03-2020","Edmonton","Alberta"
14,43,"20-03-2020","Edmonton","Alberta"
14,57,"21-03-2020","Edmonton","Alberta"
3,60,"22-03-2020","Edmonton","Alberta"
8,68,"23-03-2020","Edmonton","Alberta"
18,86,"24-03-2020","Edmonton","Alberta"
14,100,"25-03-2020","Edmonton","Alberta"
11,111,"26-03-2020","Edmonton","Alberta"
9,120,"27-03-2020","Edmonton","Alberta"
21,141,"28-03-2020","Edmonton","Alberta"
8,149,"29-03-2020","Edmonton","Alberta"
15,164,"30-03-2020","Edmonton","Alberta"
23,187,"31-03-2020","Edmonton","Alberta"
32,219,"01-04-2020","Edmonton","Alberta"
28,247,"02-04-2020","Edmonton","Alberta"
16,263,"03-04-2020","Edmonton","Alberta"
28,291,"04-04-2020","Edmonton","Alberta"
19,310,"05-04-2020","Edmonton","Alberta"
41,351,"06-04-2020","Edmonton","Alberta"
7,358,"07-04-2020","Edmonton","Alberta"
10,368,"08-04-2020","Edmonton","Alberta"
8,376,"09-04-2020","Edmonton","Alberta"
10,386,"10-04-2020","Edmonton","Alberta"
2,388,"11-04-2020","Edmonton","Alberta"
7,395,"12-04-2020","Edmonton","Alberta"
4,399,"13-04-2020","Edmonton","Alberta"
3,402,"14-04-2020","Edmonton","Alberta"
9,411,"15-04-2020","Edmonton","Alberta"
9,420,"16-04-2020","Edmonton","Alberta"
10,430,"17-04-2020","Edmonton","Alberta"
2,432,"18-04-2020","Edmonton","Alberta"
0,432,"19-04-2020","Edmonton","Alberta"
9,441,"20-04-2020","Edmonton","Alberta"
11,452,"21-04-2020","Edmonton","Alberta"
7,459,"22-04-2020","Edmonton","Alberta"
3,462,"23-04-2020","Edmonton","Alberta"
12,474,"24-04-2020","Edmonton","Alberta"
9,483,"25-04-2020","Edmonton","Alberta"
4,487,"26-04-2020","Edmonton","Alberta"
5,492,"27-04-2020","Edmonton","Alberta"
2,494,"28-04-2020","Edmonton","Alberta"
3,497,"29-04-2020","Edmonton","Alberta"
1,498,"30-04-2020","Edmonton","Alberta"
8,506,"01-05-2020","Edmonton","Alberta"
3,509,"02-05-2020","Edmonton","Alberta"
1,510,"03-05-2020","Edmonton","Alberta"
0,510,"04-05-2020","Edmonton","Alberta"
0,510,"05-05-2020","Edmonton","Alberta"
1,511,"06-05-2020","Edmonton","Alberta"
2,513,"07-05-2020","Edmonton","Alberta"
3,516,"08-05-2020","Edmonton","Alberta"
0,516,"09-05-2020","Edmonton","Alberta"
0,516,"10-05-2020","Edmonton","Alberta"
0,516,"11-05-2020","Edmonton","Alberta"
0,516,"12-05-2020","Edmonton","Alberta"
4,520,"13-05-2020","Edmonton","Alberta"
4,524,"14-05-2020","Edmonton","Alberta"
2,526,"15-05-2020","Edmonton","Alberta"
1,527,"16-05-2020","Edmonton","Alberta"
0,527,"17-05-2020","Edmonton","Alberta"
0,527,"18-05-2020","Edmonton","Alberta"
0,527,"19-05-2020","Edmonton","Alberta"
3,530,"20-05-2020","Edmonton","Alberta"
2,532,"21-05-2020","Edmonton","Alberta"
0,532,"22-05-2020","Edmonton","Alberta"
0,532,"23-05-2020","Edmonton","Alberta"
0,532,"24-05-2020","Edmonton","Alberta"
1,533,"25-05-2020","Edmonton","Alberta"
0,533,"26-05-2020","Edmonton","Alberta"
3,536,"27-05-2020","Edmonton","Alberta"
1,537,"28-05-2020","Edmonton","Alberta"
3,540,"29-05-2020","Edmonton","Alberta"
5,545,"30-05-2020","Edmonton","Alberta"
2,547,"31-05-2020","Edmonton","Alberta"
8,555,"01-06-2020","Edmonton","Alberta"
6,561,"02-06-2020","Edmonton","Alberta"
3,564,"03-06-2020","Edmonton","Alberta"
3,567,"04-06-2020","Edmonton","Alberta"
7,574,"05-06-2020","Edmonton","Alberta"
20,594,"06-06-2020","Edmonton","Alberta"
0,594,"07-06-2020","Edmonton","Alberta"
19,613,"08-06-2020","Edmonton","Alberta"
10,623,"09-06-2020","Edmonton","Alberta"
22,645,"10-06-2020","Edmonton","Alberta"
17,662,"11-06-2020","Edmonton","Alberta"
15,677,"12-06-2020","Edmonton","Alberta"
11,688,"13-06-2020","Edmonton","Alberta"
20,708,"14-06-2020","Edmonton","Alberta"
4,712,"15-06-2020","Edmonton","Alberta"
20,732,"16-06-2020","Edmonton","Alberta"
15,747,"17-06-2020","Edmonton","Alberta"
23,770,"18-06-2020","Edmonton","Alberta"
24,794,"19-06-2020","Edmonton","Alberta"
29,823,"20-06-2020","Edmonton","Alberta"
23,846,"21-06-2020","Edmonton","Alberta"
11,857,"22-06-2020","Edmonton","Alberta"
28,885,"23-06-2020","Edmonton","Alberta"
29,914,"24-06-2020","Edmonton","Alberta"
11,925,"25-06-2020","Edmonton","Alberta"
19,944,"26-06-2020","Edmonton","Alberta"
14,958,"27-06-2020","Edmonton","Alberta"
26,984,"28-06-2020","Edmonton","Alberta"
33,1017,"29-06-2020","Edmonton","Alberta"
11,1028,"30-06-2020","Edmonton","Alberta"
0,1028,"01-07-2020","Edmonton","Alberta"
40,1068,"02-07-2020","Edmonton","Alberta"
20,1088,"03-07-2020","Edmonton","Alberta"
0,1088,"04-07-2020","Edmonton","Alberta"
0,1088,"05-07-2020","Edmonton","Alberta"
40,1128,"06-07-2020","Edmonton","Alberta"
29,1157,"07-07-2020","Edmonton","Alberta"
18,1175,"08-07-2020","Edmonton","Alberta"
4,1179,"09-07-2020","Edmonton","Alberta"
23,1202,"10-07-2020","Edmonton","Alberta"
0,1202,"11-07-2020","Edmonton","Alberta"
0,1202,"12-07-2020","Edmonton","Alberta"
50,1252,"13-07-2020","Edmonton","Alberta"
22,1274,"14-07-2020","Edmonton","Alberta"
13,1287,"15-07-2020","Edmonton","Alberta"
24,1311,"16-07-2020","Edmonton","Alberta"
23,1334,"17-07-2020","Edmonton","Alberta"
0,1334,"18-07-2020","Edmonton","Alberta"
0,1334,"19-07-2020","Edmonton","Alberta"
57,1391,"20-07-2020","Edmonton","Alberta"
24,1415,"21-07-2020","Edmonton","Alberta"
25,1440,"22-07-2020","Edmonton","Alberta"
11,1451,"23-07-2020","Edmonton","Alberta"
22,1473,"24-07-2020","Edmonton","Alberta"
0,1473,"25-07-2020","Edmonton","Alberta"
0,1473,"26-07-2020","Edmonton","Alberta"
84,1557,"27-07-2020","Edmonton","Alberta"
18,1575,"28-07-2020","Edmonton","Alberta"
30,1605,"29-07-2020","Edmonton","Alberta"
24,1629,"30-07-2020","Edmonton","Alberta"
18,1647,"31-07-2020","Edmonton","Alberta"
0,1647,"01-08-2020","Edmonton","Alberta"
0,1647,"02-08-2020","Edmonton","Alberta"
0,1647,"03-08-2020","Edmonton","Alberta"
105,1752,"04-08-2020","Edmonton","Alberta"
50,1802,"05-08-2020","Edmonton","Alberta"
33,1835,"06-08-2020","Edmonton","Alberta"
39,1874,"07-08-2020","Edmonton","Alberta"
0,1874,"08-08-2020","Edmonton","Alberta"
0,1874,"09-08-2020","Edmonton","Alberta"
118,1992,"10-08-2020","Edmonton","Alberta"
49,2041,"11-08-2020","Edmonton","Alberta"
95,2136,"12-08-2020","Edmonton","Alberta"
30,2166,"13-08-2020","Edmonton","Alberta"
52,2218,"14-08-2020","Edmonton","Alberta"
0,2218,"15-08-2020","Edmonton","Alberta"
0,2218,"16-08-2020","Edmonton","Alberta"
175,2393,"17-08-2020","Edmonton","Alberta"
54,2447,"18-08-2020","Edmonton","Alberta"
53,2500,"19-08-2020","Edmonton","Alberta"
51,2551,"20-08-2020","Edmonton","Alberta"
86,2637,"21-08-2020","Edmonton","Alberta"
0,2637,"22-08-2020","Edmonton","Alberta"
0,2637,"23-08-2020","Edmonton","Alberta"
102,2739,"24-08-2020","Edmonton","Alberta"
37,2776,"25-08-2020","Edmonton","Alberta"
62,2838,"26-08-2020","Edmonton","Alberta"
51,2889,"27-08-2020","Edmonton","Alberta"
33,2922,"28-08-2020","Edmonton","Alberta"
0,2922,"29-08-2020","Edmonton","Alberta"
0,2922,"30-08-2020","Edmonton","Alberta"
171,3093,"31-08-2020","Edmonton","Alberta"
66,3159,"01-09-2020","Edmonton","Alberta"
51,3210,"02-09-2020","Edmonton","Alberta"
45,3255,"03-09-2020","Edmonton","Alberta"
85,3340,"04-09-2020","Edmonton","Alberta"
0,3340,"05-09-2020","Edmonton","Alberta"
0,3340,"06-09-2020","Edmonton","Alberta"
0,3340,"07-09-2020","Edmonton","Alberta"
267,3607,"08-09-2020","Edmonton","Alberta"
52,3659,"09-09-2020","Edmonton","Alberta"
63,3722,"10-09-2020","Edmonton","Alberta"
50,3772,"11-09-2020","Edmonton","Alberta"
0,3772,"12-09-2020","Edmonton","Alberta"
0,3772,"13-09-2020","Edmonton","Alberta"
190,3962,"14-09-2020","Edmonton","Alberta"
64,4026,"15-09-2020","Edmonton","Alberta"
119,4145,"16-09-2020","Edmonton","Alberta"
90,4235,"17-09-2020","Edmonton","Alberta"
39,4274,"18-09-2020","Edmonton","Alberta"
0,4274,"19-09-2020","Edmonton","Alberta"
0,4274,"20-09-2020","Edmonton","Alberta"
210,4484,"21-09-2020","Edmonton","Alberta"
92,4576,"22-09-2020","Edmonton","Alberta"
74,4650,"23-09-2020","Edmonton","Alberta"
78,4728,"24-09-2020","Edmonton","Alberta"
83,4811,"25-09-2020","Edmonton","Alberta"
0,4811,"26-09-2020","Edmonton","Alberta"
0,4811,"27-09-2020","Edmonton","Alberta"
214,5025,"28-09-2020","Edmonton","Alberta"
79,5104,"29-09-2020","Edmonton","Alberta"
84,5188,"30-09-2020","Edmonton","Alberta"
116,5304,"01-10-2020","Edmonton","Alberta"
85,5389,"02-10-2020","Edmonton","Alberta"
0,5389,"03-10-2020","Edmonton","Alberta"
0,5389,"04-10-2020","Edmonton","Alberta"
339,5728,"05-10-2020","Edmonton","Alberta"
158,5886,"06-10-2020","Edmonton","Alberta"
88,5974,"07-10-2020","Edmonton","Alberta"
269,6243,"08-10-2020","Edmonton","Alberta"
154,6397,"09-10-2020","Edmonton","Alberta"
0,6397,"10-10-2020","Edmonton","Alberta"
0,6397,"11-10-2020","Edmonton","Alberta"
0,6397,"12-10-2020","Edmonton","Alberta"
481,6878,"13-10-2020","Edmonton","Alberta"
131,7009,"14-10-2020","Edmonton","Alberta"
121,7130,"15-10-2020","Edmonton","Alberta"
175,7305,"16-10-2020","Edmonton","Alberta"
0,7305,"17-10-2020","Edmonton","Alberta"
0,7305,"18-10-2020","Edmonton","Alberta"
431,7736,"19-10-2020","Edmonton","Alberta"
147,7883,"20-10-2020","Edmonton","Alberta"
185,8068,"21-10-2020","Edmonton","Alberta"
218,8286,"22-10-2020","Edmonton","Alberta"
188,8474,"23-10-2020","Edmonton","Alberta"
0,8474,"24-10-2020","Edmonton","Alberta"
0,8474,"25-10-2020","Edmonton","Alberta"
736,9210,"26-10-2020","Edmonton","Alberta"
155,9365,"27-10-2020","Edmonton","Alberta"
144,9509,"28-10-2020","Edmonton","Alberta"
197,9706,"29-10-2020","Edmonton","Alberta"
218,9924,"30-10-2020","Edmonton","Alberta"
0,9924,"31-10-2020","Edmonton","Alberta"
0,9924,"01-11-2020","Edmonton","Alberta"
0,9924,"02-11-2020","Edmonton","Alberta"
948,10872,"03-11-2020","Edmonton","Alberta"
238,11110,"04-11-2020","Edmonton","Alberta"
0,11110,"05-11-2020","Edmonton","Alberta"
548,11658,"06-11-2020","Edmonton","Alberta"
0,11658,"07-11-2020","Edmonton","Alberta"
0,11658,"08-11-2020","Edmonton","Alberta"
953,12611,"09-11-2020","Edmonton","Alberta"
344,12955,"10-11-2020","Edmonton","Alberta"
0,12955,"11-11-2020","Edmonton","Alberta"
635,13590,"12-11-2020","Edmonton","Alberta"
403,13993,"13-11-2020","Edmonton","Alberta"
0,13993,"14-11-2020","Edmonton","Alberta"
0,13993,"15-11-2020","Edmonton","Alberta"
1144,15137,"16-11-2020","Edmonton","Alberta"
307,15444,"17-11-2020","Edmonton","Alberta"
327,15771,"18-11-2020","Edmonton","Alberta"
531,16302,"19-11-2020","Edmonton","Alberta"
499,16801,"20-11-2020","Edmonton","Alberta"
718,17519,"21-11-2020","Edmonton","Alberta"
846,18365,"22-11-2020","Edmonton","Alberta"
813,19178,"23-11-2020","Edmonton","Alberta"
514,19692,"24-11-2020","Edmonton","Alberta"
560,20252,"25-11-2020","Edmonton","Alberta"
459,20711,"26-11-2020","Edmonton","Alberta"
652,21363,"27-11-2020","Edmonton","Alberta"
826,22189,"28-11-2020","Edmonton","Alberta"
685,22874,"29-11-2020","Edmonton","Alberta"
629,23503,"30-11-2020","Edmonton","Alberta"
641,24144,"01-12-2020","Edmonton","Alberta"
805,24949,"02-12-2020","Edmonton","Alberta"
996,25945,"03-12-2020","Edmonton","Alberta"
843,26788,"04-12-2020","Edmonton","Alberta"
812,27600,"05-12-2020","Edmonton","Alberta"
777,28377,"06-12-2020","Edmonton","Alberta"
837,29214,"07-12-2020","Edmonton","Alberta"
746,29960,"08-12-2020","Edmonton","Alberta"
674,30634,"09-12-2020","Edmonton","Alberta"
925,31559,"10-12-2020","Edmonton","Alberta"
925,32484,"11-12-2020","Edmonton","Alberta"
731,33215,"12-12-2020","Edmonton","Alberta"
821,34036,"13-12-2020","Edmonton","Alberta"
1008,35044,"14-12-2020","Edmonton","Alberta"
584,35628,"15-12-2020","Edmonton","Alberta"
569,36197,"16-12-2020","Edmonton","Alberta"
771,36968,"17-12-2020","Edmonton","Alberta"
632,37600,"18-12-2020","Edmonton","Alberta"
566,38166,"19-12-2020","Edmonton","Alberta"
583,38749,"20-12-2020","Edmonton","Alberta"
583,39332,"21-12-2020","Edmonton","Alberta"
383,39715,"22-12-2020","Edmonton","Alberta"
664,40379,"23-12-2020","Edmonton","Alberta"
0,40379,"24-12-2020","Edmonton","Alberta"
0,40379,"25-12-2020","Edmonton","Alberta"
0,40379,"26-12-2020","Edmonton","Alberta"
0,40379,"27-12-2020","Edmonton","Alberta"
1998,42377,"28-12-2020","Edmonton","Alberta"
307,42684,"29-12-2020","Edmonton","Alberta"
657,43341,"30-12-2020","Edmonton","Alberta"
0,43341,"31-12-2020","Edmonton","Alberta"
0,43341,"01-01-2021","Edmonton","Alberta"
0,43341,"02-01-2021","Edmonton","Alberta"
0,43341,"03-01-2021","Edmonton","Alberta"
1979,45320,"04-01-2021","Edmonton","Alberta"
332,45652,"05-01-2021","Edmonton","Alberta"
421,46073,"06-01-2021","Edmonton","Alberta"
313,46386,"07-01-2021","Edmonton","Alberta"
407,46793,"08-01-2021","Edmonton","Alberta"
314,47107,"09-01-2021","Edmonton","Alberta"
242,47349,"10-01-2021","Edmonton","Alberta"
194,47543,"11-01-2021","Edmonton","Alberta"
255,47798,"12-01-2021","Edmonton","Alberta"
302,48100,"13-01-2021","Edmonton","Alberta"
313,48413,"14-01-2021","Edmonton","Alberta"
234,48647,"15-01-2021","Edmonton","Alberta"
228,48875,"16-01-2021","Edmonton","Alberta"
255,49130,"17-01-2021","Edmonton","Alberta"
177,49307,"18-01-2021","Edmonton","Alberta"
104,49411,"19-01-2021","Edmonton","Alberta"
253,49664,"20-01-2021","Edmonton","Alberta"
230,49894,"21-01-2021","Edmonton","Alberta"
0,0,"25-01-2020","North","Alberta"
0,0,"26-01-2020","North","Alberta"
0,0,"27-01-2020","North","Alberta"
0,0,"28-01-2020","North","Alberta"
0,0,"29-01-2020","North","Alberta"
0,0,"30-01-2020","North","Alberta"
0,0,"31-01-2020","North","Alberta"
0,0,"01-02-2020","North","Alberta"
0,0,"02-02-2020","North","Alberta"
0,0,"03-02-2020","North","Alberta"
0,0,"04-02-2020","North","Alberta"
0,0,"05-02-2020","North","Alberta"
0,0,"06-02-2020","North","Alberta"
0,0,"07-02-2020","North","Alberta"
0,0,"08-02-2020","North","Alberta"
0,0,"09-02-2020","North","Alberta"
0,0,"10-02-2020","North","Alberta"
0,0,"11-02-2020","North","Alberta"
0,0,"12-02-2020","North","Alberta"
0,0,"13-02-2020","North","Alberta"
0,0,"14-02-2020","North","Alberta"
0,0,"15-02-2020","North","Alberta"
0,0,"16-02-2020","North","Alberta"
0,0,"17-02-2020","North","Alberta"
0,0,"18-02-2020","North","Alberta"
0,0,"19-02-2020","North","Alberta"
0,0,"20-02-2020","North","Alberta"
0,0,"21-02-2020","North","Alberta"
0,0,"22-02-2020","North","Alberta"
